205,58,2025-02-25,NOP,,SAS,"W, 109-103",*,29:16,8,15,.533,0,0,,8,15,.533,.533,2,3,.667,4,2,6,3,1,0,6,2,18,10.0,2,Zion Williamson
206,59,2025-02-27,NOP,@,PHO,"W, 124-116",*,31:03,13,17,.765,0,0,,13,17,.765,.765,1,4,.250,4,6,10,11,0,2,2,1,27,30.4,17,Zion Williamson
,60,2025-02-28,NOP,@,PHO,"L, 108-125",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Zion Williamson
207,61,2025-03-02,NOP,@,UTA,"W, 128-121",*,29:25,11,18,.611,0,1,.000,11,17,.647,.611,2,3,.667,1,5,6,9,2,0,1,1,24,24.5,2,Zion Williamson
208,62,2025-03-04,NOP,@,LAL,"L, 115-136",*,26:10,17,23,.739,0,0,,17,23,.739,.739,3,6,.500,1,3,4,6,1,1,0,3,37,32.8,13,Zion Williamson
209,63,2025-03-06,NOP,,HOU,"L, 97-109",*,32:18,5,15,.333,0,0,,5,15,.333,.333,10,12,.833,4,6,10,3,1,2,4,3,20,14.6,-18,Zion Williamson
210,64,2025-03-08,NOP,@,HOU,"L, 117-146",*,27:39,10,19,.526,0,0,,10,19,.526,.526,0,2,.000,2,0,2,3,2,0,4,2,20,10.6,-37,Zion Williamson
,65,2025-03-09,NOP,,MEM,"L, 104-107",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
211,66,2025-03-11,NOP,,LAC,"W, 127-120",*,32:34,8,13,.615,0,0,,8,13,.615,.615,6,6,1.000,1,9,10,12,0,1,5,2,22,22.8,6,Zion Williamson
212,67,2025-03-13,NOP,,ORL,"L, 93-113",*,28:04,8,15,.533,0,0,,8,15,.533,.533,4,6,.667,3,5,8,5,0,0,2,2,20,16.2,-14,Zion Williamson
,68,2025-03-15,NOP,@,SAS,"L, 115-119",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
213,69,2025-03-17,NOP,,DET,"L, 81-127",*,27:58,9,18,.500,0,0,,9,18,.500,.500,12,15,.800,2,4,6,3,0,2,3,3,30,21.7,-18,Zion Williamson
214,70,2025-03-19,NOP,@,MIN,"W, 119-115",*,30:16,12,16,.750,0,0,,12,16,.750,.750,5,9,.556,0,5,5,8,3,0,3,5,29,26.1,9,Zion Williamson
,71,2025-03-21,NOP,@,MIN,"L, 93-134",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,72,2025-03-23,NOP,@,DET,"L, 130-136",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,73,2025-03-24,NOP,,PHI,"W, 112-99",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,74,2025-03-28,NOP,,GSW,"L, 95-111",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,75,2025-03-30,NOP,,CHO,"W, 98-94",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Zion Williamson
,76,2025-04-02,NOP,@,LAC,"L, 98-114",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,77,2025-04-04,NOP,@,LAL,"L, 108-124",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,78,2025-04-06,NOP,,MIL,"L, 107-111",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,79,2025-04-08,NOP,@,BRK,"L, 114-119",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,80,2025-04-10,NOP,@,MIL,"L, 111-136",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,81,2025-04-11,NOP,,MIA,"L, 104-153",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,82,2025-04-13,NOP,,OKC,"L, 100-115",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
1,1,2024-10-23,NOP,,CHI,"W, 123-111",,22:46,5,8,.625,0,0,,5,8,.625,.625,2,2,1.000,3,4,7,1,1,3,1,2,12,13.7,4,Yves Missi
2,2,2024-10-25,NOP,@,POR,"W, 105-103",,22:17,2,5,.400,0,0,,2,5,.400,.400,4,6,.667,2,4,6,2,0,2,0,2,8,9.1,-11,Yves Missi
3,3,2024-10-27,NOP,@,POR,"L, 103-125",,20:14,2,4,.500,0,0,,2,4,.500,.500,1,1,1.000,3,0,3,2,2,2,1,3,5,7.7,-1,Yves Missi
4,4,2024-10-29,NOP,@,GSW,"L, 106-124",,21:49,4,6,.667,0,0,,4,6,.667,.667,1,5,.200,1,6,7,3,0,2,2,1,9,8.4,-4,Yves Missi
5,5,2024-10-30,NOP,@,GSW,"L, 89-104",,12:02,0,5,.000,0,0,,0,5,.000,.000,0,0,,2,1,3,1,0,0,0,0,0,-1.1,-13,Yves Missi
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Yves Missi
6,6,2024-11-01,NOP,,IND,"W, 125-118",*,26:10,2,5,.400,0,0,,2,5,.400,.400,0,0,,6,4,10,0,0,1,0,2,4,6.6,8,Yves Missi
7,7,2024-11-03,NOP,,ATL,"L, 111-126",*,25:55,2,6,.333,0,0,,2,6,.333,.333,0,0,,3,3,6,3,1,1,1,0,4,6.4,-18,Yves Missi
8,8,2024-11-04,NOP,,POR,"L, 100-118",*,26:32,1,1,1.000,0,0,,1,1,1.000,1.000,2,2,1.000,2,5,7,3,0,0,0,2,4,7.9,-7,Yves Missi
9,9,2024-11-06,NOP,,CLE,"L, 122-131",*,18:47,4,8,.500,0,0,,4,8,.500,.500,2,3,.667,3,1,4,0,0,3,1,1,10,8.7,-2,Yves Missi
10,10,2024-11-08,NOP,@,ORL,"L, 88-115",*,19:45,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,1,1,0,2,0,1.2,-30,Yves Missi
11,11,2024-11-11,NOP,,BRK,"L, 105-107",*,29:31,7,8,.875,0,0,,7,8,.875,.875,3,4,.750,3,8,11,2,1,1,0,1,17,21.0,-2,Yves Missi
12,12,2024-11-13,NOP,@,OKC,"L, 88-106",*,26:28,5,5,1.000,0,0,,5,5,1.000,1.000,0,0,,4,6,10,2,0,0,1,0,10,13.5,-9,Yves Missi
13,13,2024-11-15,NOP,,DEN,"W, 101-94",*,28:32,2,6,.333,0,0,,2,6,.333,.333,2,2,1.000,6,6,12,0,1,0,6,1,6,3.2,1,Yves Missi
14,14,2024-11-16,NOP,,LAL,"L, 99-104",*,28:40,3,5,.600,0,0,,3,5,.600,.600,2,4,.500,4,3,7,3,2,0,3,3,8,8.5,-2,Yves Missi
15,15,2024-11-19,NOP,@,DAL,"L, 91-132",*,22:57,1,3,.333,0,0,,1,3,.333,.333,1,2,.500,3,6,9,4,1,1,2,4,3,5.7,-21,Yves Missi
16,16,2024-11-20,NOP,@,CLE,"L, 100-128",*,18:44,4,9,.444,0,0,,4,9,.444,.444,4,4,1.000,4,4,8,0,0,0,0,1,12,10.9,-25,Yves Missi
,17,2024-11-22,NOP,,GSW,"L, 108-112",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Yves Missi
17,18,2024-11-25,NOP,@,IND,"L, 110-114",,31:12,7,11,.636,0,0,,7,11,.636,.636,2,6,.333,4,9,13,0,2,2,0,3,16,17.2,26,Yves Missi
18,19,2024-11-27,NOP,,TOR,"L, 93-119",*,28:00,3,5,.600,0,0,,3,5,.600,.600,5,8,.625,2,3,5,1,1,2,2,0,11,10.9,-21,Yves Missi
19,20,2024-11-29,NOP,@,MEM,"L, 109-120",*,31:25,6,13,.462,0,0,,6,13,.462,.462,4,6,.667,6,8,14,1,1,3,1,4,16,16.3,-13,Yves Missi
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Yves Missi
20,21,2024-12-01,NOP,@,NYK,"L, 85-118",*,20:27,5,7,.714,0,0,,5,7,.714,.714,1,1,1.000,6,2,8,1,0,1,2,3,11,11.1,-8,Yves Missi
21,22,2024-12-02,NOP,@,ATL,"L, 112-124",*,35:14,11,14,.786,0,0,,11,14,.786,.786,1,4,.250,7,5,12,0,1,1,4,4,23,18.9,-9,Yves Missi
22,23,2024-12-05,NOP,,PHO,"W, 126-124",*,25:03,3,9,.333,0,0,,3,9,.333,.333,3,5,.600,6,6,12,0,0,0,0,3,9,7.9,0,Yves Missi
23,24,2024-12-07,NOP,,OKC,"L, 109-119",*,29:03,3,6,.500,0,0,,3,6,.500,.500,2,2,1.000,1,6,7,0,1,2,0,0,8,9.9,-15,Yves Missi
24,25,2024-12-08,NOP,@,SAS,"L, 116-121",*,31:37,6,13,.462,0,0,,6,13,.462,.462,6,7,.857,9,5,14,0,1,2,0,4,18,19.5,-2,Yves Missi
25,26,2024-12-12,NOP,,SAC,"L, 109-111",*,30:55,3,4,.750,0,0,,3,4,.750,.750,1,1,1.000,5,6,11,1,0,1,1,5,7,9.1,-6,Yves Missi
26,27,2024-12-15,NOP,@,IND,"L, 104-119",*,34:02,4,7,.571,0,0,,4,7,.571,.571,1,2,.500,5,9,14,2,1,1,0,3,9,13.4,-14,Yves Missi
27,28,2024-12-19,NOP,@,HOU,"L, 113-133",*,32:33,5,8,.625,0,0,,5,8,.625,.625,1,2,.500,4,7,11,1,0,0,1,5,11,9.6,-19,Yves Missi
28,29,2024-12-21,NOP,,NYK,"L, 93-104",*,30:03,3,8,.375,0,0,,3,8,.375,.375,3,4,.750,7,1,8,1,1,0,5,2,9,5.3,-11,Yves Missi
29,30,2024-12-22,NOP,,DEN,"L, 129-132 (OT)",*,39:56,9,12,.750,0,1,.000,9,11,.818,.750,3,5,.600,4,5,9,1,2,3,0,4,21,22.9,4,Yves Missi
30,31,2024-12-26,NOP,,HOU,"L, 111-128",*,28:52,1,3,.333,0,0,,1,3,.333,.333,0,0,,3,6,9,4,0,2,0,1,2,8.0,-4,Yves Missi
31,32,2024-12-27,NOP,,MEM,"L, 124-132",*,27:23,3,7,.429,0,0,,3,7,.429,.429,0,0,,3,3,6,2,0,3,3,4,6,4.2,-6,Yves Missi
32,33,2024-12-30,NOP,,LAC,"L, 113-116",*,34:59,4,7,.571,0,0,,4,7,.571,.571,4,6,.667,3,6,9,4,0,5,1,2,12,16.3,1,Yves Missi
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Yves Missi
33,34,2025-01-01,NOP,@,MIA,"L, 108-119",*,29:14,3,3,1.000,0,0,,3,3,1.000,1.000,1,2,.500,1,3,4,2,0,1,1,3,7,7.2,-12,Yves Missi
34,35,2025-01-03,NOP,,WAS,"W, 132-120",*,32:27,5,7,.714,0,0,,5,7,.714,.714,2,4,.500,6,5,11,3,0,1,1,2,12,15.0,3,Yves Missi
35,36,2025-01-05,NOP,@,WAS,"W, 110-98",*,32:45,4,5,.800,0,0,,4,5,.800,.800,8,8,1.000,3,4,7,1,1,3,1,3,16,19.0,2,Yves Missi
36,37,2025-01-07,NOP,,MIN,"L, 97-104",*,27:43,1,7,.143,0,0,,1,7,.143,.143,0,0,,4,5,9,0,0,1,0,2,2,1.7,-2,Yves Missi
37,38,2025-01-08,NOP,,POR,"L, 100-119",*,24:56,1,2,.500,0,0,,1,2,.500,.500,0,0,,2,5,7,4,0,1,0,0,2,7.4,-26,Yves Missi
38,39,2025-01-10,NOP,@,PHI,"W, 123-115",*,30:15,4,7,.571,0,0,,4,7,.571,.571,1,2,.500,3,4,7,0,1,4,4,5,9,6.4,-8,Yves Missi
39,40,2025-01-12,NOP,@,BOS,"L, 119-120",*,25:50,2,4,.500,0,0,,2,4,.500,.500,3,4,.750,1,3,4,4,0,1,2,2,7,6.9,7,Yves Missi
40,41,2025-01-14,NOP,@,CHI,"W, 119-113",*,16:35,2,2,1.000,0,0,,2,2,1.000,1.000,0,0,,2,5,7,0,0,0,1,1,4,4.9,-1,Yves Missi
41,42,2025-01-15,NOP,,DAL,"W, 119-116",*,28:54,5,7,.714,0,0,,5,7,.714,.714,2,4,.500,3,3,6,0,1,2,1,3,12,11.5,9,Yves Missi
,43,2025-01-17,NOP,,UTA,"W, 136-123",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Yves Missi
,44,2025-01-20,NOP,,UTA,"W, 123-119 (OT)",Not With Team,,,,,,,,,,,,,,,,,,,,,,,,,,Yves Missi
42,45,2025-01-24,NOP,@,MEM,"L, 126-139",*,29:35,4,5,.800,0,0,,4,5,.800,.800,2,3,.667,2,3,5,3,0,2,1,0,10,12.5,-27,Yves Missi
43,46,2025-01-25,NOP,@,CHO,"L, 92-123",*,19:17,4,7,.571,0,0,,4,7,.571,.571,4,6,.667,3,5,8,0,0,1,0,0,12,12.2,-14,Yves Missi
44,47,2025-01-27,NOP,@,TOR,"L, 104-113",*,21:50,0,0,,0,0,,0,0,,,0,0,,0,5,5,0,1,3,1,1,0,3.2,-13,Yves Missi
45,48,2025-01-29,NOP,,DAL,"L, 136-137",*,29:16,0,4,.000,0,0,,0,4,.000,.000,0,0,,3,4,7,1,0,4,0,2,0,3.2,13,Yves Missi
46,49,2025-01-31,NOP,,BOS,"L, 116-118",*,29:42,3,7,.429,0,0,,3,7,.429,.429,0,2,.000,5,8,13,0,0,0,3,2,6,3.6,-2,Yves Missi
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Yves Missi
47,50,2025-02-03,NOP,@,DEN,"L, 113-125",*,34:01,4,9,.444,0,0,,4,9,.444,.444,0,0,,5,1,6,3,2,0,2,3,8,8.0,4,Yves Missi
48,51,2025-02-05,NOP,@,DEN,"L, 119-144",*,32:24,6,8,.750,0,0,,6,8,.750,.750,0,0,,3,3,6,2,0,0,1,3,12,11.0,-22,Yves Missi
49,52,2025-02-08,NOP,@,SAC,"L, 118-123",*,31:30,1,6,.167,0,0,,1,6,.167,.167,0,0,,1,12,13,1,0,4,1,3,2,3.8,17,Yves Missi
50,53,2025-02-10,NOP,@,OKC,"L, 101-137",*,30:04,4,9,.444,0,0,,4,9,.444,.444,3,5,.600,4,4,8,2,0,0,2,1,11,8.5,-11,Yves Missi
51,54,2025-02-12,NOP,,SAC,"L, 111-119",*,27:45,4,9,.444,0,0,,4,9,.444,.444,0,0,,4,5,9,0,1,1,1,2,8,7.5,-5,Yves Missi
52,55,2025-02-13,NOP,,SAC,"W, 140-133 (OT)",*,11:52,1,2,.500,0,0,,1,2,.500,.500,0,0,,0,2,2,0,0,1,0,0,2,2.3,-15,Yves Missi
53,56,2025-02-21,NOP,@,DAL,"L, 103-111",*,23:51,3,8,.375,0,0,,3,8,.375,.375,0,0,,5,5,10,1,0,4,3,5,6,5.1,-3,Yves Missi
54,57,2025-02-23,NOP,,SAS,"W, 114-96",*,22:43,3,9,.333,0,0,,3,9,.333,.333,0,2,.000,6,9,15,1,0,0,1,2,6,5.9,6,Yves Missi
55,58,2025-02-25,NOP,,SAS,"W, 109-103",*,28:17,4,8,.500,0,0,,4,8,.500,.500,2,2,1.000,5,6,11,0,1,1,1,4,10,10.4,-9,Yves Missi
56,59,2025-02-27,NOP,@,PHO,"W, 124-116",*,29:03,5,11,.455,0,0,,5,11,.455,.455,1,3,.333,5,5,10,1,0,0,0,1,11,9.8,-11,Yves Missi
57,60,2025-02-28,NOP,@,PHO,"L, 108-125",*,25:53,11,14,.786,0,0,,11,14,.786,.786,2,3,.667,3,2,5,1,0,1,2,0,24,20.3,-3,Yves Missi
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Yves Missi
58,61,2025-03-02,NOP,@,UTA,"W, 128-121",*,27:52,4,6,.667,0,0,,4,6,.667,.667,0,0,,2,5,7,0,1,1,0,1,8,9.6,10,Yves Missi
59,62,2025-03-04,NOP,@,LAL,"L, 115-136",*,23:39,1,4,.250,0,0,,1,4,.250,.250,0,2,.000,1,1,2,1,3,0,0,1,2,3.1,-25,Yves Missi
60,63,2025-03-06,NOP,,HOU,"L, 97-109",*,27:33,3,5,.600,0,0,,3,5,.600,.600,4,6,.667,2,2,4,1,0,0,0,2,10,8.8,-7,Yves Missi
61,64,2025-03-08,NOP,@,HOU,"L, 117-146",*,27:57,6,7,.857,0,0,,6,7,.857,.857,2,2,1.000,4,2,6,4,1,0,1,2,14,16.9,-7,Yves Missi
62,65,2025-03-09,NOP,,MEM,"L, 104-107",*,28:04,4,8,.500,0,0,,4,8,.500,.500,2,3,.667,3,6,9,0,1,1,3,2,10,7.4,-14,Yves Missi
63,66,2025-03-11,NOP,,LAC,"W, 127-120",*,26:29,3,6,.500,0,0,,3,6,.500,.500,3,5,.600,6,2,8,1,0,2,3,0,9,9.1,-4,Yves Missi
,67,2025-03-13,NOP,,ORL,"L, 93-113",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Yves Missi
,68,2025-03-15,NOP,@,SAS,"L, 115-119",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Yves Missi
64,69,2025-03-17,NOP,,DET,"L, 81-127",*,21:33,4,7,.571,0,0,,4,7,.571,.571,4,6,.667,2,8,10,0,0,2,0,0,12,13.1,-16,Yves Missi
65,70,2025-03-19,NOP,@,MIN,"W, 119-115",*,26:05,6,12,.500,0,0,,6,12,.500,.500,1,4,.250,3,4,7,2,0,3,0,1,13,12.2,-8,Yves Missi
66,71,2025-03-21,NOP,@,MIN,"L, 93-134",*,28:11,1,4,.250,0,0,,1,4,.250,.250,3,6,.500,3,7,10,2,0,1,3,3,5,3.5,-31,Yves Missi
,72,2025-03-23,NOP,@,DET,"L, 130-136",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Yves Missi
67,73,2025-03-24,NOP,,PHI,"W, 112-99",*,25:30,6,7,.857,0,0,,6,7,.857,.857,4,4,1.000,4,5,9,2,0,1,0,1,16,19.5,-9,Yves Missi
68,74,2025-03-28,NOP,,GSW,"L, 95-111",*,27:47,3,7,.429,0,0,,3,7,.429,.429,6,8,.750,4,6,10,0,0,1,1,2,12,11.0,-8,Yves Missi
69,75,2025-03-30,NOP,,CHO,"W, 98-94",*,24:23,3,6,.500,0,0,,3,6,.500,.500,2,4,.500,3,8,11,2,0,0,1,2,8,8.3,-9,Yves Missi
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Yves Missi
70,76,2025-04-02,NOP,@,LAC,"L, 98-114",*,27:21,3,8,.375,0,0,,3,8,.375,.375,0,0,,2,10,12,4,0,3,0,2,6,10.1,-5,Yves Missi
71,77,2025-04-04,NOP,@,LAL,"L, 108-124",*,27:30,5,8,.625,0,0,,5,8,.625,.625,3,5,.600,7,4,11,2,1,1,0,2,13,17.0,-15,Yves Missi
72,78,2025-04-06,NOP,,MIL,"L, 107-111",*,29:30,9,13,.692,0,0,,9,13,.692,.692,0,2,.000,3,9,12,3,1,1,1,2,18,18.5,7,Yves Missi
73,79,2025-04-08,NOP,@,BRK,"L, 114-119",*,18:52,4,6,.667,0,0,,4,6,.667,.667,1,3,.333,3,2,5,0,0,0,1,0,9,7.3,-21,Yves Missi
,80,2025-04-10,NOP,@,MIL,"L, 111-136",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Yves Missi
,81,2025-04-11,NOP,,MIA,"L, 104-153",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Yves Missi
,82,2025-04-13,NOP,,OKC,"L, 100-115",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Yves Missi
,1,2024-10-23,TOR,,CLE,"L, 106-136",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Kelly Olynyk
,2,2024-10-25,TOR,,PHI,"W, 115-107",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Kelly Olynyk
,3,2024-10-26,TOR,@,MIN,"L, 101-112",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Kelly Olynyk
,4,2024-10-28,TOR,,DEN,"L, 125-127 (OT)",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Kelly Olynyk
,5,2024-10-30,TOR,@,CHO,"L, 133-138",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Kelly Olynyk
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Kelly Olynyk
,6,2024-11-01,TOR,,LAL,"L, 125-131",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Kelly Olynyk
,7,2024-11-02,TOR,,SAC,"W, 131-128 (OT)",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Kelly Olynyk
,8,2024-11-04,TOR,@,DEN,"L, 119-121",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Kelly Olynyk
,9,2024-11-06,TOR,@,SAC,"L, 107-122",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Kelly Olynyk
,10,2024-11-09,TOR,@,LAC,"L, 103-105",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Kelly Olynyk
,11,2024-11-10,TOR,@,LAL,"L, 103-123",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Kelly Olynyk
,12,2024-11-12,TOR,@,MIL,"L, 85-99",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Kelly Olynyk
,13,2024-11-15,TOR,,DET,"L, 95-99",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Kelly Olynyk
,14,2024-11-16,TOR,@,BOS,"L, 123-126 (OT)",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Kelly Olynyk
,15,2024-11-18,TOR,,IND,"W, 130-119",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Kelly Olynyk
,16,2024-11-21,TOR,,MIN,"W, 110-105",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Kelly Olynyk
,17,2024-11-24,TOR,@,CLE,"L, 108-122",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Kelly Olynyk
,18,2024-11-25,TOR,@,DET,"L, 100-102",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Kelly Olynyk
,19,2024-11-27,TOR,@,NOP,"W, 119-93",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Kelly Olynyk
,20,2024-11-29,TOR,@,MIA,"L, 111-121",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Kelly Olynyk
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Kelly Olynyk
,21,2024-12-01,TOR,,MIA,"W, 119-116",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Kelly Olynyk
,22,2024-12-03,TOR,,IND,"W, 122-111",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Kelly Olynyk
,23,2024-12-05,TOR,,OKC,"L, 92-129",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Kelly Olynyk
757,24,2024-12-07,TOR,,DAL,"L, 118-125",,14:28,3,3,1.000,3,3,1.000,0,0,,1.500,4,4,1.000,1,3,4,1,2,0,1,0,13,15.4,1,Kelly Olynyk
758,25,2024-12-09,TOR,,NYK,"L, 108-113",,14:35,3,8,.375,0,1,.000,3,7,.429,.375,0,0,,3,1,4,1,1,1,2,2,6,3.6,-15,Kelly Olynyk
759,26,2024-12-12,TOR,@,MIA,"L, 104-114",,11:37,0,6,.000,0,3,.000,0,3,.000,.000,0,2,.000,0,4,4,2,2,0,0,1,0,-0.8,-4,Kelly Olynyk
760,27,2024-12-16,TOR,,CHI,"L, 121-122",,13:15,2,6,.333,0,1,.000,2,5,.400,.333,3,4,.750,0,3,3,1,2,0,2,5,7,2.8,-7,Kelly Olynyk
761,28,2024-12-19,TOR,,BRK,"L, 94-101",,17:37,2,5,.400,0,1,.000,2,4,.500,.400,4,4,1.000,1,5,6,5,0,0,2,4,8,7.4,6,Kelly Olynyk
762,29,2024-12-22,TOR,,HOU,"L, 110-114",,24:56,3,8,.375,2,4,.500,1,4,.250,.500,0,0,,2,7,9,4,2,1,5,5,8,5.6,-2,Kelly Olynyk
763,30,2024-12-23,TOR,@,NYK,"L, 125-139",,18:22,2,3,.667,2,2,1.000,0,1,.000,1.000,0,0,,0,3,3,2,0,0,1,4,6,4.4,7,Kelly Olynyk
764,31,2024-12-26,TOR,@,MEM,"L, 126-155",*,23:06,6,9,.667,2,4,.500,4,5,.800,.778,0,0,,0,5,5,5,0,0,2,2,14,12.3,-8,Kelly Olynyk
765,32,2024-12-29,TOR,,ATL,"L, 107-136",,11:43,1,4,.250,0,1,.000,1,3,.333,.250,4,4,1.000,3,3,6,2,0,0,4,4,6,2.4,-1,Kelly Olynyk
766,33,2024-12-31,TOR,@,BOS,"L, 71-125",,09:49,2,5,.400,1,2,.500,1,3,.333,.500,0,0,,1,0,1,0,0,0,0,1,5,2.6,-25,Kelly Olynyk
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Kelly Olynyk
767,34,2025-01-01,TOR,,BRK,"W, 130-113",,13:43,3,3,1.000,1,1,1.000,2,2,1.000,1.167,0,0,,0,2,2,1,0,1,0,0,7,8.1,1,Kelly Olynyk
768,35,2025-01-03,TOR,,ORL,"L, 97-106",,14:30,2,3,.667,0,0,,2,3,.667,.667,2,2,1.000,2,0,2,1,1,0,1,2,6,6.0,1,Kelly Olynyk
769,36,2025-01-06,TOR,,MIL,"L, 104-128",,10:00,1,4,.250,0,1,.000,1,3,.333,.250,1,2,.500,0,1,1,2,1,0,0,1,3,2.5,1,Kelly Olynyk
770,37,2025-01-08,TOR,@,NYK,"L, 98-112",,17:44,3,4,.750,0,1,.000,3,3,1.000,.750,1,1,1.000,1,3,4,0,1,0,1,1,7,6.6,5,Kelly Olynyk
771,38,2025-01-09,TOR,@,CLE,"L, 126-132",,06:23,0,0,,0,0,,0,0,,,0,0,,0,0,0,1,0,0,1,1,0,-0.7,0,Kelly Olynyk
